No,year,month,day,hour,PM2.5,PM10,season,station
19092,2015,5,5,11,74,118,spring,Aotizhongxin
19093,2015,5,5,12,72,131,spring,Aotizhongxin
19094,2015,5,5,13,63,135,spring,Aotizhongxin
19095,2015,5,5,14,54,145,spring,Aotizhongxin
19096,2015,5,5,15,54,126,spring,Aotizhongxin
19097,2015,5,5,16,29,62,spring,Aotizhongxin
19098,2015,5,5,17,18,100,spring,Aotizhongxin
19099,2015,5,5,18,16,92,spring,Aotizhongxin
19100,2015,5,5,19,16,85,spring,Aotizhongxin
19101,2015,5,5,20,12,66,spring,Aotizhongxin
19102,2015,5,5,21,31,84,spring,Aotizhongxin
19103,2015,5,5,22,17,54,spring,Aotizhongxin
19104,2015,5,5,23,14,35,spring,Aotizhongxin
19105,2015,5,6,0,10,33,spring,Aotizhongxin
19106,2015,5,6,1,9,34,spring,Aotizhongxin
19107,2015,5,6,2,8,18,spring,Aotizhongxin
19108,2015,5,6,3,22,36,spring,Aotizhongxin
19109,2015,5,6,4,15,60,spring,Aotizhongxin
19110,2015,5,6,5,18,70,spring,Aotizhongxin
19111,2015,5,6,6,16,56,spring,Aotizhongxin
19112,2015,5,6,7,14,66,spring,Aotizhongxin
19113,2015,5,6,8,13,55,spring,Aotizhongxin
19114,2015,5,6,9,10,43,spring,Aotizhongxin
19115,2015,5,6,10,12,13,spring,Aotizhongxin
19116,2015,5,6,11,10,45,spring,Aotizhongxin
19117,2015,5,6,12,8,43,spring,Aotizhongxin
19118,2015,5,6,13,16,48,spring,Aotizhongxin
19119,2015,5,6,14,16,72,spring,Aotizhongxin
19120,2015,5,6,15,17,68,spring,Aotizhongxin
19121,2015,5,6,16,20,68,spring,Aotizhongxin
19122,2015,5,6,17,34,202,spring,Aotizhongxin
19123,2015,5,6,18,36,178,spring,Aotizhongxin
19124,2015,5,6,19,29,132,spring,Aotizhongxin
19125,2015,5,6,20,28,120,spring,Aotizhongxin
19126,2015,5,6,21,30,141,spring,Aotizhongxin
19127,2015,5,6,22,34,139,spring,Aotizhongxin
19128,2015,5,6,23,35,169,spring,Aotizhongxin
19129,2015,5,7,0,37,164,spring,Aotizhongxin
19130,2015,5,7,1,38,149,spring,Aotizhongxin
19131,2015,5,7,2,41,191,spring,Aotizhongxin
19132,2015,5,7,3,36,216,spring,Aotizhongxin
19133,2015,5,7,4,25,141,spring,Aotizhongxin
19134,2015,5,7,5,29,87,spring,Aotizhongxin
19135,2015,5,7,6,31,105,spring,Aotizhongxin
19136,2015,5,7,7,33,114,spring,Aotizhongxin
19137,2015,5,7,8,40,126,spring,Aotizhongxin
19138,2015,5,7,9,45,124,spring,Aotizhongxin
19139,2015,5,7,10,50,119,spring,Aotizhongxin
19140,2015,5,7,11,47,123,spring,Aotizhongxin
19141,2015,5,7,12,47,113,spring,Aotizhongxin
19142,2015,5,7,13,41,111,spring,Aotizhongxin
19143,2015,5,7,14,45,142,spring,Aotizhongxin
19144,2015,5,7,15,50,200,spring,Aotizhongxin
19145,2015,5,7,16,46,207,spring,Aotizhongxin
19146,2015,5,7,17,40,156,spring,Aotizhongxin
19147,2015,5,7,18,41,176,spring,Aotizhongxin
19148,2015,5,7,19,46,204,spring,Aotizhongxin
19149,2015,5,7,20,49,171,spring,Aotizhongxin
19150,2015,5,7,21,56,144,spring,Aotizhongxin
19151,2015,5,7,22,56,114,spring,Aotizhongxin
19152,2015,5,7,23,18,18,spring,Aotizhongxin
19153,2015,5,8,0,11,48,spring,Aotizhongxin
19154,2015,5,8,1,13,58,spring,Aotizhongxin
19155,2015,5,8,2,15,52,spring,Aotizhongxin
19156,2015,5,8,3,16,43,spring,Aotizhongxin
19157,2015,5,8,4,15,43,spring,Aotizhongxin
19158,2015,5,8,5,17,60,spring,Aotizhongxin
19159,2015,5,8,6,21,50,spring,Aotizhongxin
19160,2015,5,8,7,22,66,spring,Aotizhongxin
19161,2015,5,8,8,32,117,spring,Aotizhongxin
19162,2015,5,8,9,32,110,spring,Aotizhongxin
19163,2015,5,8,10,55,147,spring,Aotizhongxin
19164,2015,5,8,11,71,175,spring,Aotizhongxin
19165,2015,5,8,12,71,137,spring,Aotizhongxin
19166,2015,5,8,13,65,115,spring,Aotizhongxin
19167,2015,5,8,14,55,55,spring,Aotizhongxin
19168,2015,5,8,15,32,77,spring,Aotizhongxin
19169,2015,5,8,16,33,52,spring,Aotizhongxin
19170,2015,5,8,17,29,78,spring,Aotizhongxin
19171,2015,5,8,18,54,226,spring,Aotizhongxin
19172,2015,5,8,19,89,208,spring,Aotizhongxin
19173,2015,5,8,20,80,163,spring,Aotizhongxin
19174,2015,5,8,21,76,131,spring,Aotizhongxin
19175,2015,5,8,22,94,212,spring,Aotizhongxin
19176,2015,5,8,23,111,124,spring,Aotizhongxin
19177,2015,5,9,0,86,86,spring,Aotizhongxin
19178,2015,5,9,1,70,84,spring,Aotizhongxin
19179,2015,5,9,2,56,56,spring,Aotizhongxin
19180,2015,5,9,3,46,46,spring,Aotizhongxin
19181,2015,5,9,4,37,37,spring,Aotizhongxin
19182,2015,5,9,5,32,40,spring,Aotizhongxin
19183,2015,5,9,6,37,43,spring,Aotizhongxin
19184,2015,5,9,7,152,152,spring,Aotizhongxin
19185,2015,5,9,8,38,61,spring,Aotizhongxin
19186,2015,5,9,9,36,48,spring,Aotizhongxin
19187,2015,5,9,10,37,54,spring,Aotizhongxin
19188,2015,5,9,11,36,51,spring,Aotizhongxin
19189,2015,5,9,12,31,37,spring,Aotizhongxin
19190,2015,5,9,13,23,74,spring,Aotizhongxin
19191,2015,5,9,14,40,40,spring,Aotizhongxin
19192,2015,5,9,15,51,51,spring,Aotizhongxin
19193,2015,5,9,16,33,70,spring,Aotizhongxin
19194,2015,5,9,17,27,27,spring,Aotizhongxin
19195,2015,5,9,18,22,22,spring,Aotizhongxin
19196,2015,5,9,19,26,33,spring,Aotizhongxin
19197,2015,5,9,20,29,41,spring,Aotizhongxin
19198,2015,5,9,21,27,43,spring,Aotizhongxin
19199,2015,5,9,22,34,36,spring,Aotizhongxin
19200,2015,5,9,23,35,44,spring,Aotizhongxin
19201,2015,5,10,0,35,47,spring,Aotizhongxin
19202,2015,5,10,1,37,55,spring,Aotizhongxin
19203,2015,5,10,2,33,33,spring,Aotizhongxin
19204,2015,5,10,3,32,45,spring,Aotizhongxin
19205,2015,5,10,4,31,35,spring,Aotizhongxin
19206,2015,5,10,5,35,54,spring,Aotizhongxin
19207,2015,5,10,6,45,99,spring,Aotizhongxin
19208,2015,5,10,7,53,99,spring,Aotizhongxin
19209,2015,5,10,8,50,50,spring,Aotizhongxin
19210,2015,5,10,9,41,44,spring,Aotizhongxin
19211,2015,5,10,10,42,126,spring,Aotizhongxin
19212,2015,5,10,11,39,64,spring,Aotizhongxin
19213,2015,5,10,12,43,43,spring,Aotizhongxin
19214,2015,5,10,13,41,51,spring,Aotizhongxin
19215,2015,5,10,14,43,43,spring,Aotizhongxin
19216,2015,5,10,15,42,42,spring,Aotizhongxin
19217,2015,5,10,16,38,38,spring,Aotizhongxin
19218,2015,5,10,17,30,30,spring,Aotizhongxin
19219,2015,5,10,18,34,34,spring,Aotizhongxin
19220,2015,5,10,19,31,31,spring,Aotizhongxin
19221,2015,5,10,20,39,39,spring,Aotizhongxin
19222,2015,5,10,21,35,35,spring,Aotizhongxin
19223,2015,5,10,22,37,37,spring,Aotizhongxin
19224,2015,5,10,23,35,35,spring,Aotizhongxin
19225,2015,5,11,0,42,42,summer,Aotizhongxin
19226,2015,5,11,1,43,43,summer,Aotizhongxin
19227,2015,5,11,2,41,41,summer,Aotizhongxin
19228,2015,5,11,3,33,33,summer,Aotizhongxin
19229,2015,5,11,4,42,42,summer,Aotizhongxin
19230,2015,5,11,5,33,33,summer,Aotizhongxin
19231,2015,5,11,6,35,35,summer,Aotizhongxin
19232,2015,5,11,7,33,33,summer,Aotizhongxin
19233,2015,5,11,8,37,37,summer,Aotizhongxin
19234,2015,5,11,9,41,57,summer,Aotizhongxin
19235,2015,5,11,10,38,38,summer,Aotizhongxin
19236,2015,5,11,11,36,50,summer,Aotizhongxin
19237,2015,5,11,12,28,28,summer,Aotizhongxin
19238,2015,5,11,13,25,25,summer,Aotizhongxin
19239,2015,5,11,14,21,21,summer,Aotizhongxin
19240,2015,5,11,15,8,8,summer,Aotizhongxin
19241,2015,5,11,16,11,31,summer,Aotizhongxin
19242,2015,5,11,17,9,36,summer,Aotizhongxin
19243,2015,5,11,18,8,8,summer,Aotizhongxin
19244,2015,5,11,19,9,19,summer,Aotizhongxin
19245,2015,5,11,20,14,23,summer,Aotizhongxin
19246,2015,5,11,21,11,25,summer,Aotizhongxin
19247,2015,5,11,22,10,10,summer,Aotizhongxin
19248,2015,5,11,23,14,36,summer,Aotizhongxin
19249,2015,5,12,0,10,10,summer,Aotizhongxin
19250,2015,5,12,1,3,10,summer,Aotizhongxin
19251,2015,5,12,2,6,22,summer,Aotizhongxin
19252,2015,5,12,3,3,22,summer,Aotizhongxin
19253,2015,5,12,4,6,6,summer,Aotizhongxin
19254,2015,5,12,5,8,37,summer,Aotizhongxin
19255,2015,5,12,6,12,43,summer,Aotizhongxin
19256,2015,5,12,7,11,36,summer,Aotizhongxin
19257,2015,5,12,8,13,13,summer,Aotizhongxin
19258,2015,5,12,9,13,41,summer,Aotizhongxin
19259,2015,5,12,10,8,26,summer,Aotizhongxin
19260,2015,5,12,11,7,29,summer,Aotizhongxin
19261,2015,5,12,12,16,28,summer,Aotizhongxin
19262,2015,5,12,13,16,16,summer,Aotizhongxin
19263,2015,5,12,14,15,32,summer,Aotizhongxin
19264,2015,5,12,15,26,92,summer,Aotizhongxin
19265,2015,5,12,16,NA,NA,summer,Aotizhongxin
19266,2015,5,12,17,NA,NA,summer,Aotizhongxin
19267,2015,5,12,18,24,139,summer,Aotizhongxin
19268,2015,5,12,19,33,151,summer,Aotizhongxin
19269,2015,5,12,20,46,164,summer,Aotizhongxin
19270,2015,5,12,21,69,262,summer,Aotizhongxin
19271,2015,5,12,22,91,312,summer,Aotizhongxin
19272,2015,5,12,23,83,242,summer,Aotizhongxin
19273,2015,5,13,0,78,188,summer,Aotizhongxin
19274,2015,5,13,1,89,212,summer,Aotizhongxin
19275,2015,5,13,2,75,136,summer,Aotizhongxin
19276,2015,5,13,3,70,113,summer,Aotizhongxin
19277,2015,5,13,4,58,84,summer,Aotizhongxin
19278,2015,5,13,5,50,91,summer,Aotizhongxin
19279,2015,5,13,6,31,77,summer,Aotizhongxin
19280,2015,5,13,7,29,93,summer,Aotizhongxin
19281,2015,5,13,8,33,85,summer,Aotizhongxin
19282,2015,5,13,9,38,121,summer,Aotizhongxin
19283,2015,5,13,10,33,104,summer,Aotizhongxin
19284,2015,5,13,11,35,95,summer,Aotizhongxin
19285,2015,5,13,12,40,92,summer,Aotizhongxin
19286,2015,5,13,13,52,124,summer,Aotizhongxin
19287,2015,5,13,14,74,140,summer,Aotizhongxin
19288,2015,5,13,15,91,177,summer,Aotizhongxin
19289,2015,5,13,16,82,136,summer,Aotizhongxin
19290,2015,5,13,17,74,179,summer,Aotizhongxin
19291,2015,5,13,18,72,174,summer,Aotizhongxin
19292,2015,5,13,19,136,236,summer,Aotizhongxin
19293,2015,5,13,20,146,206,summer,Aotizhongxin
19294,2015,5,13,21,88,168,summer,Aotizhongxin
19295,2015,5,13,22,42,215,summer,Aotizhongxin
19296,2015,5,13,23,94,508,summer,Aotizhongxin
19297,2015,5,14,0,68,367,summer,Aotizhongxin
19298,2015,5,14,1,51,274,summer,Aotizhongxin
19299,2015,5,14,2,33,180,summer,Aotizhongxin
19300,2015,5,14,3,11,53,summer,Aotizhongxin
19301,2015,5,14,4,17,75,summer,Aotizhongxin
19302,2015,5,14,5,13,51,summer,Aotizhongxin
19303,2015,5,14,6,8,37,summer,Aotizhongxin
19304,2015,5,14,7,13,40,summer,Aotizhongxin
19305,2015,5,14,8,8,42,summer,Aotizhongxin
19306,2015,5,14,9,6,40,summer,Aotizhongxin
19307,2015,5,14,10,7,38,summer,Aotizhongxin
19308,2015,5,14,11,9,28,summer,Aotizhongxin
19309,2015,5,14,12,7,16,summer,Aotizhongxin
19310,2015,5,14,13,11,27,summer,Aotizhongxin
19311,2015,5,14,14,10,26,summer,Aotizhongxin
19312,2015,5,14,15,13,40,summer,Aotizhongxin
19313,2015,5,14,16,18,30,summer,Aotizhongxin
19314,2015,5,14,17,14,48,summer,Aotizhongxin
19315,2015,5,14,18,18,48,summer,Aotizhongxin
19316,2015,5,14,19,20,64,summer,Aotizhongxin
19317,2015,5,14,20,27,97,summer,Aotizhongxin
19318,2015,5,14,21,38,154,summer,Aotizhongxin
19319,2015,5,14,22,31,87,summer,Aotizhongxin
19320,2015,5,14,23,33,76,summer,Aotizhongxin
19321,2015,5,15,0,19,46,summer,Aotizhongxin
19322,2015,5,15,1,15,44,summer,Aotizhongxin
19323,2015,5,15,2,20,48,summer,Aotizhongxin
19324,2015,5,15,3,15,44,summer,Aotizhongxin
19325,2015,5,15,4,14,37,summer,Aotizhongxin
19326,2015,5,15,5,9,32,summer,Aotizhongxin
19327,2015,5,15,6,12,21,summer,Aotizhongxin
19328,2015,5,15,7,17,44,summer,Aotizhongxin
19329,2015,5,15,8,19,37,summer,Aotizhongxin
19330,2015,5,15,9,22,38,summer,Aotizhongxin
19331,2015,5,15,10,19,41,summer,Aotizhongxin
19332,2015,5,15,11,24,39,summer,Aotizhongxin
19333,2015,5,15,12,21,30,summer,Aotizhongxin
19334,2015,5,15,13,22,38,summer,Aotizhongxin
19335,2015,5,15,14,30,41,summer,Aotizhongxin
19336,2015,5,15,15,29,47,summer,Aotizhongxin
19337,2015,5,15,16,30,67,summer,Aotizhongxin
19338,2015,5,15,17,27,80,summer,Aotizhongxin
19339,2015,5,15,18,20,64,summer,Aotizhongxin
19340,2015,5,15,19,18,80,summer,Aotizhongxin
19341,2015,5,15,20,24,62,summer,Aotizhongxin
19342,2015,5,15,21,35,95,summer,Aotizhongxin
19343,2015,5,15,22,50,117,summer,Aotizhongxin
19344,2015,5,15,23,56,116,summer,Aotizhongxin
19345,2015,5,16,0,60,128,summer,Aotizhongxin
19346,2015,5,16,1,66,147,summer,Aotizhongxin
19347,2015,5,16,2,57,108,summer,Aotizhongxin
19348,2015,5,16,3,44,92,summer,Aotizhongxin
19349,2015,5,16,4,40,84,summer,Aotizhongxin
19350,2015,5,16,5,43,96,summer,Aotizhongxin
19351,2015,5,16,6,53,93,summer,Aotizhongxin
19352,2015,5,16,7,46,112,summer,Aotizhongxin
19353,2015,5,16,8,54,71,summer,Aotizhongxin
19354,2015,5,16,9,39,78,summer,Aotizhongxin
19355,2015,5,16,10,31,67,summer,Aotizhongxin
19356,2015,5,16,11,22,47,summer,Aotizhongxin
19357,2015,5,16,12,27,42,summer,Aotizhongxin
19358,2015,5,16,13,32,63,summer,Aotizhongxin
19359,2015,5,16,14,22,39,summer,Aotizhongxin
19360,2015,5,16,15,24,73,summer,Aotizhongxin
19361,2015,5,16,16,56,137,summer,Aotizhongxin
19362,2015,5,16,17,51,166,summer,Aotizhongxin
19363,2015,5,16,18,51,136,summer,Aotizhongxin
19364,2015,5,16,19,57,152,summer,Aotizhongxin
19365,2015,5,16,20,71,182,summer,Aotizhongxin
19366,2015,5,16,21,72,174,summer,Aotizhongxin
19367,2015,5,16,22,70,146,summer,Aotizhongxin
19368,2015,5,16,23,67,143,summer,Aotizhongxin
19369,2015,5,17,0,72,137,summer,Aotizhongxin
19370,2015,5,17,1,76,170,summer,Aotizhongxin
19371,2015,5,17,2,81,165,summer,Aotizhongxin
19372,2015,5,17,3,91,166,summer,Aotizhongxin
19373,2015,5,17,4,102,167,summer,Aotizhongxin
19374,2015,5,17,5,116,178,summer,Aotizhongxin
19375,2015,5,17,6,124,177,summer,Aotizhongxin
19376,2015,5,17,7,126,197,summer,Aotizhongxin
19377,2015,5,17,8,126,192,summer,Aotizhongxin
19378,2015,5,17,9,127,184,summer,Aotizhongxin
19379,2015,5,17,10,124,202,summer,Aotizhongxin
19380,2015,5,17,11,124,203,summer,Aotizhongxin
19381,2015,5,17,12,142,196,summer,Aotizhongxin
19382,2015,5,17,13,139,201,summer,Aotizhongxin
19383,2015,5,17,14,140,184,summer,Aotizhongxin
19384,2015,5,17,15,146,243,summer,Aotizhongxin
19385,2015,5,17,16,150,186,summer,Aotizhongxin
19386,2015,5,17,17,146,198,summer,Aotizhongxin
19387,2015,5,17,18,146,208,summer,Aotizhongxin
19388,2015,5,17,19,146,205,summer,Aotizhongxin
19389,2015,5,17,20,155,192,summer,Aotizhongxin
19390,2015,5,17,21,165,229,summer,Aotizhongxin
19391,2015,5,17,22,187,229,summer,Aotizhongxin
19392,2015,5,17,23,192,221,summer,Aotizhongxin
19393,2015,5,18,0,171,174,summer,Aotizhongxin
19394,2015,5,18,1,160,188,summer,Aotizhongxin
19395,2015,5,18,2,170,186,summer,Aotizhongxin
19396,2015,5,18,3,176,196,summer,Aotizhongxin
19397,2015,5,18,4,163,163,summer,Aotizhongxin
19398,2015,5,18,5,146,146,summer,Aotizhongxin
19399,2015,5,18,6,106,106,summer,Aotizhongxin
19400,2015,5,18,7,61,93,summer,Aotizhongxin
19401,2015,5,18,8,33,99,summer,Aotizhongxin
19402,2015,5,18,9,25,101,summer,Aotizhongxin
19403,2015,5,18,10,46,87,summer,Aotizhongxin
19404,2015,5,18,11,28,88,summer,Aotizhongxin
19405,2015,5,18,12,27,64,summer,Aotizhongxin
19406,2015,5,18,13,13,71,summer,Aotizhongxin
19407,2015,5,18,14,8,44,summer,Aotizhongxin
19408,2015,5,18,15,15,54,summer,Aotizhongxin
19409,2015,5,18,16,15,55,summer,Aotizhongxin
19410,2015,5,18,17,12,102,summer,Aotizhongxin
19411,2015,5,18,18,15,50,summer,Aotizhongxin
19412,2015,5,18,19,9,54,summer,Aotizhongxin
19413,2015,5,18,20,10,32,summer,Aotizhongxin
19414,2015,5,18,21,15,52,summer,Aotizhongxin
19415,2015,5,18,22,16,83,summer,Aotizhongxin
19416,2015,5,18,23,30,137,summer,Aotizhongxin
19417,2015,5,19,0,28,137,summer,Aotizhongxin
19418,2015,5,19,1,28,137,summer,Aotizhongxin
19419,2015,5,19,2,23,46,summer,Aotizhongxin
19420,2015,5,19,3,10,22,summer,Aotizhongxin
19421,2015,5,19,4,10,21,summer,Aotizhongxin
19422,2015,5,19,5,4,23,summer,Aotizhongxin
19423,2015,5,19,6,6,23,summer,Aotizhongxin
19424,2015,5,19,7,10,47,summer,Aotizhongxin
19425,2015,5,19,8,8,62,summer,Aotizhongxin
19426,2015,5,19,9,9,65,summer,Aotizhongxin
19427,2015,5,19,10,6,56,summer,Aotizhongxin
19428,2015,5,19,11,10,90,summer,Aotizhongxin
19429,2015,5,19,12,53,57,summer,Aotizhongxin
19430,2015,5,19,13,37,63,summer,Aotizhongxin
19431,2015,5,19,14,10,110,summer,Aotizhongxin
19432,2015,5,19,15,15,128,summer,Aotizhongxin
19433,2015,5,19,16,NA,114,summer,Aotizhongxin
19434,2015,5,19,17,8,49,summer,Aotizhongxin
19435,2015,5,19,18,5,29,summer,Aotizhongxin
19436,2015,5,19,19,7,35,summer,Aotizhongxin
19437,2015,5,19,20,11,31,summer,Aotizhongxin
19438,2015,5,19,21,10,46,summer,Aotizhongxin
19439,2015,5,19,22,12,33,summer,Aotizhongxin
19440,2015,5,19,23,11,33,summer,Aotizhongxin
19441,2015,5,20,0,50,50,summer,Aotizhongxin
19442,2015,5,20,1,18,38,summer,Aotizhongxin
19443,2015,5,20,2,9,25,summer,Aotizhongxin
19444,2015,5,20,3,43,43,summer,Aotizhongxin
19445,2015,5,20,4,9,24,summer,Aotizhongxin
19446,2015,5,20,5,15,26,summer,Aotizhongxin
19447,2015,5,20,6,10,25,summer,Aotizhongxin
19448,2015,5,20,7,10,37,summer,Aotizhongxin
19449,2015,5,20,8,14,34,summer,Aotizhongxin
19450,2015,5,20,9,11,41,summer,Aotizhongxin
19451,2015,5,20,10,13,40,summer,Aotizhongxin
19452,2015,5,20,11,18,39,summer,Aotizhongxin
19453,2015,5,20,12,17,27,summer,Aotizhongxin
19454,2015,5,20,13,20,28,summer,Aotizhongxin
19455,2015,5,20,14,14,17,summer,Aotizhongxin
19456,2015,5,20,15,55,55,summer,Aotizhongxin
19457,2015,5,20,16,55,31,summer,Aotizhongxin
19458,2015,5,20,17,21,47,summer,Aotizhongxin
19459,2015,5,20,18,16,59,summer,Aotizhongxin
19460,2015,5,20,19,19,84,summer,Aotizhongxin
19461,2015,5,20,20,21,83,summer,Aotizhongxin
19462,2015,5,20,21,100,100,summer,Aotizhongxin
19463,2015,5,20,22,109,109,summer,Aotizhongxin
19464,2015,5,20,23,51,70,summer,Aotizhongxin
19465,2015,5,21,0,25,68,summer,Aotizhongxin
19466,2015,5,21,1,28,106,summer,Aotizhongxin
19467,2015,5,21,2,21,71,summer,Aotizhongxin
19468,2015,5,21,3,30,77,summer,Aotizhongxin
19469,2015,5,21,4,43,84,summer,Aotizhongxin
19470,2015,5,21,5,37,99,summer,Aotizhongxin
19471,2015,5,21,6,62,62,summer,Aotizhongxin
19472,2015,5,21,7,64,64,summer,Aotizhongxin
19473,2015,5,21,8,65,65,summer,Aotizhongxin
19474,2015,5,21,9,60,80,summer,Aotizhongxin
19475,2015,5,21,10,29,60,summer,Aotizhongxin
19476,2015,5,21,11,30,92,summer,Aotizhongxin
19477,2015,5,21,12,44,94,summer,Aotizhongxin
19478,2015,5,21,13,30,76,summer,Aotizhongxin
19479,2015,5,21,14,44,101,summer,Aotizhongxin
19480,2015,5,21,15,45,122,summer,Aotizhongxin
19481,2015,5,21,16,42,138,summer,Aotizhongxin
19482,2015,5,21,17,36,194,summer,Aotizhongxin
19483,2015,5,21,18,81,147,summer,Aotizhongxin
19484,2015,5,21,19,48,132,summer,Aotizhongxin
19485,2015,5,21,20,49,99,summer,Aotizhongxin
19486,2015,5,21,21,27,106,summer,Aotizhongxin
19487,2015,5,21,22,29,101,summer,Aotizhongxin
19488,2015,5,21,23,34,100,summer,Aotizhongxin
19489,2015,5,22,0,33,77,summer,Aotizhongxin
19490,2015,5,22,1,36,84,summer,Aotizhongxin
19491,2015,5,22,2,32,77,summer,Aotizhongxin
19492,2015,5,22,3,38,84,summer,Aotizhongxin
19493,2015,5,22,4,61,133,summer,Aotizhongxin
19494,2015,5,22,5,44,89,summer,Aotizhongxin
19495,2015,5,22,6,44,103,summer,Aotizhongxin
19496,2015,5,22,7,50,133,summer,Aotizhongxin
19497,2015,5,22,8,61,133,summer,Aotizhongxin
19498,2015,5,22,9,77,125,summer,Aotizhongxin
19499,2015,5,22,10,80,105,summer,Aotizhongxin
19500,2015,5,22,11,90,129,summer,Aotizhongxin
19501,2015,5,22,12,93,121,summer,Aotizhongxin
19502,2015,5,22,13,107,144,summer,Aotizhongxin
19503,2015,5,22,14,98,98,summer,Aotizhongxin
19504,2015,5,22,15,89,90,summer,Aotizhongxin
19505,2015,5,22,16,71,71,summer,Aotizhongxin
19506,2015,5,22,17,48,104,summer,Aotizhongxin
19507,2015,5,22,18,49,90,summer,Aotizhongxin
19508,2015,5,22,19,60,98,summer,Aotizhongxin
19509,2015,5,22,20,51,76,summer,Aotizhongxin
19510,2015,5,22,21,51,100,summer,Aotizhongxin
19511,2015,5,22,22,60,131,summer,Aotizhongxin
19512,2015,5,22,23,66,157,summer,Aotizhongxin
19513,2015,5,23,0,76,150,summer,Aotizhongxin
19514,2015,5,23,1,90,170,summer,Aotizhongxin
19515,2015,5,23,2,92,199,summer,Aotizhongxin
19516,2015,5,23,3,89,178,summer,Aotizhongxin
19517,2015,5,23,4,89,161,summer,Aotizhongxin
19518,2015,5,23,5,98,192,summer,Aotizhongxin
19519,2015,5,23,6,129,181,summer,Aotizhongxin
19520,2015,5,23,7,142,195,summer,Aotizhongxin
19521,2015,5,23,8,142,172,summer,Aotizhongxin
19522,2015,5,23,9,140,186,summer,Aotizhongxin
19523,2015,5,23,10,121,146,summer,Aotizhongxin
19524,2015,5,23,11,139,181,summer,Aotizhongxin
19525,2015,5,23,12,140,169,summer,Aotizhongxin
19526,2015,5,23,13,127,152,summer,Aotizhongxin
19527,2015,5,23,14,96,99,summer,Aotizhongxin
19528,2015,5,23,15,87,136,summer,Aotizhongxin
19529,2015,5,23,16,80,117,summer,Aotizhongxin
19530,2015,5,23,17,72,123,summer,Aotizhongxin
19531,2015,5,23,18,73,125,summer,Aotizhongxin
19532,2015,5,23,19,75,127,summer,Aotizhongxin
19533,2015,5,23,20,83,184,summer,Aotizhongxin
19534,2015,5,23,21,94,179,summer,Aotizhongxin
19535,2015,5,23,22,95,185,summer,Aotizhongxin
19536,2015,5,23,23,104,222,summer,Aotizhongxin
19537,2015,5,24,0,120,232,summer,Aotizhongxin
19538,2015,5,24,1,123,195,summer,Aotizhongxin
19539,2015,5,24,2,126,197,summer,Aotizhongxin
19540,2015,5,24,3,129,201,summer,Aotizhongxin
19541,2015,5,24,4,130,198,summer,Aotizhongxin
19542,2015,5,24,5,154,225,summer,Aotizhongxin
19543,2015,5,24,6,163,211,summer,Aotizhongxin
19544,2015,5,24,7,181,286,summer,Aotizhongxin
19545,2015,5,24,8,193,279,summer,Aotizhongxin
19546,2015,5,24,9,202,265,summer,Aotizhongxin
19547,2015,5,24,10,198,261,summer,Aotizhongxin
19548,2015,5,24,11,197,240,summer,Aotizhongxin
19549,2015,5,24,12,163,163,summer,Aotizhongxin
19550,2015,5,24,13,90,111,summer,Aotizhongxin
19551,2015,5,24,14,80,86,summer,Aotizhongxin
19552,2015,5,24,15,73,146,summer,Aotizhongxin
19553,2015,5,24,16,71,141,summer,Aotizhongxin
19554,2015,5,24,17,68,144,summer,Aotizhongxin
19555,2015,5,24,18,70,132,summer,Aotizhongxin
19556,2015,5,24,19,72,158,summer,Aotizhongxin
19557,2015,5,24,20,79,137,summer,Aotizhongxin
19558,2015,5,24,21,99,170,summer,Aotizhongxin
19559,2015,5,24,22,84,150,summer,Aotizhongxin
19560,2015,5,24,23,77,146,summer,Aotizhongxin
19561,2015,5,25,0,85,191,summer,Aotizhongxin
19562,2015,5,25,1,81,148,summer,Aotizhongxin
19563,2015,5,25,2,81,141,summer,Aotizhongxin
19564,2015,5,25,3,90,191,summer,Aotizhongxin
19565,2015,5,25,4,91,152,summer,Aotizhongxin
19566,2015,5,25,5,89,140,summer,Aotizhongxin
19567,2015,5,25,6,96,204,summer,Aotizhongxin
19568,2015,5,25,7,106,229,summer,Aotizhongxin
19569,2015,5,25,8,131,233,summer,Aotizhongxin
19570,2015,5,25,9,145,246,summer,Aotizhongxin
19571,2015,5,25,10,136,225,summer,Aotizhongxin
